,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
214,0.7830032110214233,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.7798304557800293,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.783316969871521,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.7843762040138245,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.7785618305206299,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.7856440544128418,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.7861703038215637,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.7848488092422485,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.7827816009521484,,,,,,,,,,,,,,,,,,,,,,,,,
223,,0.7831836342811584,,0.001,,"[[9.02191390e+01 2.43769483e-01 3.44184246e+00]
 [1.65278761e-01 2.39245056e-01 3.14594787e-02]
 [1.82296888e+00 2.29675015e-02 3.81332936e+00]]",,,[0.94083135 0.3404556  0.41755282],[0.96951376 0.50796998 0.58911783],[0.97843722 0.4728331  0.52333228],[0.96075159 0.54874822 0.67382052],[0.67380371 0.99732095 0.96318343],[0.96075159 0.54874822 0.67382052],,,,,,,,,,,,
224,,,0.785031578370503,0.001,,,"[[8.85882928e+01 4.31827767e-01 4.59936031e+00]
 [2.53120301e-01 3.48479659e-01 1.83388039e-02]
 [1.86812184e+00 3.99856971e-02 3.85247286e+00]]",,,,,,,,[0.92529375 0.31919299 0.37120535],[0.96119748 0.4839216  0.54142926],[0.976615   0.42482333 0.45482817],[0.94625918 0.56211949 0.66876471],[0.66754396 0.99525243 0.95100034],[0.94625918 0.56211949 0.66876471],,,,,,
225,0.7799049615859985,,,,,,,,,,,,,,,,,,,,,,,,,
